1.000000000000000000e+00,8.479999999999999760e-01,1.190165635999999916e+00,9.058932999999999916e-03,7.946860409999999542e-01,-2.145244465000000211e+00,-3.338397624999999813e+00,8.153719346000000812e+00,9.999863230000000103e-01,-1.134761919000000008e+00,7.479079299999999431e-02
2.000000000000000000e+00,1.614000000000000101e+00,7.670741143999999956e+00,4.080048518999999985e+00,8.336650939999999954e-01,-1.628040868000000030e+00,-5.090463100000000018e-01,1.019672227999999947e+01,-1.977051059999999916e-01,-1.714917781000000030e+00,6.653904790000000347e+00
1.000000000000000000e+00,2.169999999999999984e-01,3.967031050000000003e-01,4.809722967999999987e+00,8.378929889999999769e-01,5.681680040000000043e-01,1.307683565999999908e+00,1.041335929999999976e+01,-2.069280900000000090e-01,-1.178656099999999922e-02,4.305879625000000210e+00
2.000000000000000000e+00,3.317000000000000171e+00,3.308198661000000040e+00,7.794814239999999783e-01,8.453107149999999903e-01,-2.614122286000000184e+00,-1.727452635999999986e+00,1.300726219999999955e+01,9.017670469999999883e-01,4.010224000000000011e-01,3.717246878000000088e+00
2.000000000000000000e+00,3.130999999999999783e+00,5.821287306000000328e+00,3.226665913000000163e+00,8.818753059999999699e-01,-3.755462600000000067e-02,4.862018410000000235e-01,9.110740248999999125e+00,-2.633389400000000005e-02,-9.886398699999999762e-01,1.266371235999999989e+01
2.000000000000000000e+00,1.344000000000000083e+00,4.293829548999999801e+00,2.809000748999999963e+00,8.862088179999999538e-01,-2.350962834000000168e+00,-1.565452513000000101e+00,8.708318348000000597e+00,1.162313640000000037e-01,-1.464931916000000056e+00,1.989717960999999979e+00
2.000000000000000000e+00,1.519999999999999962e-01,6.864823033000000407e+00,2.811000366000000028e+00,8.951193490000000086e-01,-1.589874573999999985e+00,1.281363099000000005e+00,8.927791343999999185e+00,1.154760789999999954e-01,-1.878841283999999945e+00,9.289314166000000483e+00
2.000000000000000000e+00,1.707999999999999963e+00,5.721147733999999652e+00,4.484196330999999702e+00,9.067224799999999973e-01,-1.010086915000000030e+00,-1.999191503999999897e+00,9.989481679000000724e+00,-2.172243959999999863e-01,-1.691625265000000100e+00,3.391231955999999936e+00
2.000000000000000000e+00,5.456000000000000405e+00,5.083440794999999568e+00,4.519788745999999691e+00,9.270021840000000068e-01,-1.484511979999999953e+00,9.033250870000000265e-01,1.072504975000000016e+01,-2.171583440000000031e-01,-1.263516749000000106e+00,9.993585962999999239e+00
1.000000000000000000e+00,6.900000000000000577e-02,1.181511823999999988e+00,5.598862119999999720e+00,9.332220479999999707e-01,6.624577520000000108e-01,-3.234787127999999790e+00,9.507136582999999419e+00,-1.129066440000000004e-01,-3.815538419999999764e-01,9.255953000000000791e-03
1.000000000000000000e+00,2.389999999999999902e-01,3.722135850000000135e-01,3.985110838000000211e+00,9.373867919999999687e-01,2.466213810000000006e-01,-2.854679276999999793e+00,1.046659516000000067e+01,-1.874444140000000036e-01,-2.605232940000000164e-01,4.056078289000000225e+00
2.000000000000000000e+00,8.050000000000000488e-01,4.933173454000000291e+00,1.167043118000000046e+00,9.599872240000000279e-01,-1.835346251000000040e+00,3.934833449999999844e-01,1.221894909999999967e+01,7.879682660000000283e-01,-2.495653499999999844e-02,8.259165240999999824e+00
2.000000000000000000e+00,4.546000000000000263e+00,1.745217798999999959e+00,4.868811435999999659e+00,1.022118418000000029e+00,5.135779259999999624e-01,-1.161132236999999900e+00,1.001918092999999921e+01,-2.028813279999999997e-01,-3.371862640000000133e-01,1.529394489000000057e+01
1.000000000000000000e+00,2.869999999999999774e-01,5.041745410000000316e-01,5.695678040999999858e+00,1.049916708000000032e+00,-7.441901700000000397e-02,2.146722239999999948e-01,1.366762053999999971e+01,-9.731729499999999811e-02,3.781314820000000188e-01,2.798778083000000194e+00
1.000000000000000000e+00,1.038000000000000034e+00,4.546584550000000169e-01,1.226700724999999936e+00,1.082608629000000100e+00,-2.269898567999999894e+00,-1.381340339999999889e-01,1.025195092999999957e+01,7.674088009999999738e-01,-1.442379448000000064e+00,4.978073159999999997e-01
2.000000000000000000e+00,5.910999999999999588e+00,3.826092572999999941e+00,3.771601700999999807e+00,1.193634215000000109e+00,2.177757959999999937e-01,-1.435685429999999929e+00,9.484560202999999134e+00,-1.562073929999999999e-01,-7.821550840000000004e-01,1.662931826999999885e+01
1.000000000000000000e+00,1.090000000000000080e+00,2.334084775000000000e+00,4.557174885000000231e+00,1.263455256999999943e+00,-1.253495062999999909e+00,-7.731673850000000403e-01,1.008923826000000012e+01,-2.167962569999999922e-01,-1.737330591000000091e+00,5.888047809999999993e-01
1.000000000000000000e+00,2.560000000000000053e-01,1.661540689999999876e-01,5.056914487000000236e+00,1.266651460000000062e+00,5.317858100000000254e-01,1.578253147999999939e+00,1.352595531999999956e+01,-1.861284820000000118e-01,1.080933487000000026e+00,4.179178999999999880e-03
1.000000000000000000e+00,1.627999999999999892e+00,2.576641092000000022e+00,2.591818329000000087e+00,1.285181423000000045e+00,6.631305819999999684e-01,-1.982038989999999945e+00,1.324315666000000036e+01,2.015939220000000087e-01,1.395176586999999913e+00,3.077364299999999983e-02
2.000000000000000000e+00,1.467000000000000082e+00,5.632987642999999878e+00,3.626435223000000097e+00,1.293531487000000091e+00,-1.842728409999999928e-01,-2.601193964000000136e+00,1.171793912000000049e+01,-1.285198959999999946e-01,4.779289870000000273e-01,5.809889102999999722e+00
1.000000000000000000e+00,6.550000000000000266e-01,7.008228060000000204e-01,2.170700721000000222e+00,1.337013125999999996e+00,1.581882799999999867e-01,1.627015670000000025e+00,9.529426791000000563e+00,3.802410829999999797e-01,-8.369999399999999978e-01,1.600552608999999959e+00
1.000000000000000000e+00,6.889999999999999458e-01,1.249061669999999902e+00,1.478229180000000031e+00,1.340410061000000042e+00,-1.804109441000000036e+00,-1.974668158999999923e+00,8.912532605999999191e+00,6.735888679999999518e-01,-1.844551915000000042e+00,7.220832139999999733e-01
1.000000000000000000e+00,2.819999999999999729e-01,5.302889349999999613e-01,2.284123291999999861e+00,1.406141891000000088e+00,-2.883779715999999826e+00,-3.316201509999999741e-01,1.392980084000000041e+01,3.310631510000000000e-01,-4.908323700000000178e-02,4.049282385999999789e+00
1.000000000000000000e+00,3.300000000000000155e-02,2.195112630000000120e-01,4.187918728999999729e+00,1.440052638000000051e+00,-1.310997395000000010e+00,-7.866219469999999880e-01,1.165971928999999996e+01,-2.066872339999999975e-01,-3.500555539999999910e-01,7.352488470000000387e-01
1.000000000000000000e+00,2.854999999999999982e+00,1.513249056000000037e+00,4.349711097000000137e+00,1.450819400999999953e+00,-1.649233147999999982e+00,-1.772435315000000067e+00,9.519615274999999599e+00,-2.149453380000000136e-01,-1.992431720999999989e+00,1.331129849999999892e-01
1.000000000000000000e+00,2.325000000000000178e+00,2.615973781000000109e+00,5.460528126999999898e+00,1.453120460000000058e+00,8.044936000000000795e-03,-6.480863000000000040e-01,1.331045751999999993e+01,-1.342280479999999887e-01,7.437514979999999554e-01,1.272254230000000041e-01
2.000000000000000000e+00,2.375999999999999890e+00,6.987846864999999852e+00,2.834295761999999996e+00,1.458592683000000001e+00,4.380763469999999771e-01,-1.344313799999999892e+00,9.174020839000000649e+00,1.067225470000000009e-01,-5.445265799999999823e-01,1.439299066000000060e+01
1.000000000000000000e+00,2.334000000000000075e+00,2.028196599000000155e+00,3.572355159999999863e+00,1.469459306999999937e+00,6.913499610000000128e-01,1.265475297999999915e+00,1.329548261000000053e+01,-1.168875310000000028e-01,1.383344042999999912e+00,5.891642745999999597e+00
2.000000000000000000e+00,2.567000000000000171e+00,4.707382343999999996e+00,1.316293273000000097e+00,1.484608366000000013e+00,-1.718696930999999983e+00,-1.125464905000000071e+00,8.109229913000000067e+00,7.352377679999999582e-01,-1.241568280000000080e+00,1.662554193000000069e+01
1.000000000000000000e+00,6.870000000000000551e-01,6.696295690000000356e-01,7.943212280000000458e-01,1.503033620000000070e+00,3.080571449999999767e-01,6.424580730000000184e-01,8.477762062000000043e+00,8.981103379999999525e-01,-2.808999939999999862e-01,6.485718074000000222e+00
1.000000000000000000e+00,6.500000000000000222e-02,1.817468901000000026e+00,2.965328325000000209e+00,1.526947677999999975e+00,-7.070223989999999681e-01,-3.412372390000000255e-01,1.357656163999999954e+01,5.913443499999999908e-02,-1.178738369999999952e-01,4.188634988999999642e+00
2.000000000000000000e+00,1.370000000000000107e+00,4.427705723999999954e+00,1.107976019000000090e+00,1.533912528999999969e+00,-1.417341340999999977e+00,4.143836069999999872e-01,9.302231873000000206e+00,8.075958770000000175e-01,-1.980749491000000084e+00,2.264865362999999832e+01
1.000000000000000000e+00,4.349999999999999978e-01,2.767820776999999843e+00,6.059481279999999748e-01,1.536012758999999894e+00,-2.584916231999999869e+00,-3.103008949999999988e+00,1.114989727999999936e+01,9.399181739999999952e-01,-3.746561820000000043e-01,2.130332114999999860e+00
1.000000000000000000e+00,1.141000000000000014e+00,1.631272379999999966e+00,2.971842080000000053e+00,1.572157304000000089e+00,5.864750869999999505e-01,-1.191131160999999938e+00,9.353649472000000742e+00,5.684572300000000078e-02,-4.440428570000000130e-01,5.314512290999999777e+00
2.000000000000000000e+00,6.809999999999999609e+00,1.759671044999999934e+00,5.720527553000000154e+00,1.572943074000000108e+00,4.953797899999999865e-01,-3.061909780000000136e+00,1.278817083000000032e+01,-9.324946200000000518e-02,1.450868827000000083e+00,1.754195318000000015e+01
1.000000000000000000e+00,1.352000000000000091e+00,1.711880751999999895e+00,3.768287101999999944e+00,1.637122383999999986e+00,-1.553361328999999902e+00,-2.386130457000000149e+00,1.241332590000000025e+01,-1.556331970000000009e-01,-1.153651500000000066e-02,1.790607416999999923e+00
1.000000000000000000e+00,4.299999999999999656e-02,1.194686394999999957e+00,3.607295952999999944e+00,1.647313583000000081e+00,-9.993181169999999502e-01,-4.820776960000000000e-01,1.309668367999999994e+01,-1.244841899999999946e-01,2.154639599999999891e-02,8.710549099999999323e-02
2.000000000000000000e+00,5.089999999999999858e+00,3.968031525999999864e+00,5.734444698999999979e+00,1.669332872000000023e+00,3.904081850000000187e-01,-2.501068900000000261e-01,1.078786793000000088e+01,-9.096140599999999465e-02,1.743498139999999919e-01,1.820819373999999868e+01
1.000000000000000000e+00,1.487999999999999989e+00,1.912472402999999987e+00,1.278502296999999954e+00,1.671831384000000087e+00,-9.875844339999999555e-01,1.495747984999999947e+00,1.215695114999999937e+01,7.489899500000000154e-01,8.265393099999999993e-02,2.143953118000000213e+00
1.000000000000000000e+00,6.099999999999999867e-01,5.532226350000000181e-01,4.566035705000000000e+00,1.676660945000000069e+00,-2.308869887000000176e+00,-1.362853942999999957e+00,1.194493763000000008e+01,-2.166670450000000026e-01,7.327884599999999471e-02,3.657229264000000146e+00
2.000000000000000000e+00,1.786999999999999922e+00,5.561928630999999790e+00,5.911165938999999980e+00,1.684915079000000038e+00,-2.943675876999999996e+00,-1.844207595000000088e+00,1.360180785000000014e+01,-6.149335200000000112e-02,3.135227210000000042e-01,2.811561756000000045e+01
1.000000000000000000e+00,8.010000000000000453e-01,1.069876542999999902e+00,4.273459534999999754e+00,1.694494720000000010e+00,-1.141973160999999903e+00,1.274411084000000027e+00,9.452997825000000631e+00,-2.118206870000000075e-01,-1.909057554000000101e+00,1.613298609999999911e-01
1.000000000000000000e+00,2.801000000000000156e+00,2.757962271999999881e+00,4.339160845000000322e+00,1.702482752999999960e+00,-2.732050639999999975e-01,-1.319645020999999918e+00,1.031642715999999993e+01,-2.145933690000000060e-01,-8.979486309999999971e-01,6.339477019999999463e-01
2.000000000000000000e+00,8.529999999999999805e-01,4.270324139000000407e+00,5.268276438000000006e+00,1.704339408000000056e+00,-2.181409198999999965e+00,-1.721276419999999918e+00,1.185761354999999995e+01,-1.612353629999999927e-01,-6.012529099999999738e-02,8.192364684999999369e+00
1.000000000000000000e+00,4.000000000000000083e-03,8.236368000000000855e-03,5.348466688000000246e+00,1.713798348000000082e+00,-8.233005799999999763e-02,-2.052878186000000049e+00,1.368365881000000073e+01,-1.504042190000000057e-01,3.558846540000000225e-01,1.306924400000000069e-02
1.000000000000000000e+00,1.816999999999999948e+00,1.767094310000000001e-01,9.623433200000000576e-02,1.717203342999999993e+00,-8.922716899999999507e-01,-8.319090899999999345e-02,1.025985539000000024e+01,9.984572069999999577e-01,-1.449619849000000071e+00,2.964420529999999832e-01
2.000000000000000000e+00,1.780999999999999917e+00,5.437113183000000127e+00,3.941538880000000078e-01,1.719117312000000064e+00,-2.679714471000000042e+00,-9.765743220000000502e-01,1.366365006999999920e+01,9.743075089999999605e-01,1.038873400000000016e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.469999999999999918e-01,3.549062399999999839e-02,9.759691160000000254e-01,1.737152832999999896e+00,-2.240083083000000030e+00,-2.684534054999999864e+00,1.258616295000000029e+01,8.486388790000000126e-01,2.155397569999999985e-01,4.465580499999999980e-02
1.000000000000000000e+00,5.370000000000000329e-01,1.515310246000000083e+00,2.654600351000000025e+00,1.744852663999999942e+00,-1.080130186999999964e+00,-2.182970254000000221e+00,1.349329977999999919e+01,1.762864130000000029e-01,-2.817263620000000079e-01,4.315446925999999905e+00
1.000000000000000000e+00,5.989999999999999769e-01,2.321121569999999856e+00,3.151968761000000008e+00,1.745301605000000089e+00,-1.175646804000000101e+00,4.808292710000000025e-01,1.252231321000000008e+01,-3.291885999999999944e-03,7.609061300000000139e-02,5.925495030000000440e+00
1.000000000000000000e+00,1.675000000000000044e+00,1.325416235000000054e+00,2.201324420000000170e+00,1.752870801000000034e+00,-5.577004800000000539e-01,-9.310940079999999730e-01,8.541686412000000672e+00,3.669228689999999848e-01,-1.164001840999999926e+00,4.514960900000000027e-02
1.000000000000000000e+00,3.140000000000000013e-01,3.149940303000000164e+00,4.792381287999999628e+00,1.767728358000000055e+00,-8.777185709999999474e-01,-8.951714800000000472e-02,8.106868645000000484e+00,-2.079972900000000013e-01,-1.019483444000000016e+00,9.074114300000000188e-01
2.000000000000000000e+00,7.109999999999999654e-01,5.228195327999999975e+00,2.095859616999999897e+00,1.773089713999999928e+00,-6.239216100000000154e-01,-1.238236174000000078e+00,1.123879694000000029e+01,4.128579079999999957e-01,-3.433907310000000046e-01,2.170573875999999913e+01
2.000000000000000000e+00,3.064000000000000057e+00,3.477502438000000140e+00,2.504833737999999865e+00,1.775871849000000058e+00,1.483236759999999876e-01,7.340627600000000363e-01,8.712798188000000721e+00,2.373780900000000138e-01,-6.092894850000000195e-01,7.666223197999999961e+00
1.000000000000000000e+00,5.889999999999999680e-01,1.757028891999999898e+00,3.062811867999999826e+00,1.784991403999999893e+00,-2.115913409000000023e+00,-2.813307149999999979e+00,1.237064993000000079e+01,2.569511999999999838e-02,1.258411829999999954e-01,5.201048455999999653e+00
1.000000000000000000e+00,3.008000000000000007e+00,1.876829636000000079e+00,4.624403671999999688e+00,1.800243642999999949e+00,-1.785302737000000084e+00,-9.621083360000000084e-01,1.190752744000000085e+01,-2.154076199999999941e-01,-1.863806100000000021e-01,3.819383600000000184e-02
2.000000000000000000e+00,2.838000000000000078e+00,6.262713717999999652e+00,3.378285329000000115e+00,1.842836397999999987e+00,-1.340719655000000010e+00,-2.146090909999999852e+00,1.157803475000000049e+01,-6.941059700000000443e-02,-4.235685550000000132e-01,3.040522145999999815e+00
1.000000000000000000e+00,1.042999999999999927e+00,1.596998571999999950e+00,4.569591049999999655e+00,1.851251428999999948e+00,-2.722948040999999986e+00,-1.717233631999999899e+00,1.154080787000000008e+01,-2.166105630000000060e-01,1.120953269999999946e-01,1.009260459999999915e+00
1.000000000000000000e+00,7.720000000000000195e-01,5.491461309999999818e-01,1.840798477000000100e+00,1.860470381999999923e+00,-1.468595686000000011e+00,-7.506761450000000169e-01,1.357214128000000031e+01,5.235610170000000174e-01,-4.593445680000000086e-01,8.230384010000000305e-01
2.000000000000000000e+00,7.299999999999999545e-02,7.452051295000000408e+00,2.030806709000000154e+00,1.873999842999999998e+00,-1.581667609999999891e-01,-3.430548458000000078e+00,9.072096058999999713e+00,4.412275600000000186e-01,-1.095957834000000020e+00,1.450005087000000081e+01
1.000000000000000000e+00,4.959999999999999964e-01,2.934238780000000268e-01,5.700223227000000392e+00,1.883652985999999974e+00,-1.929028409999999916e+00,-3.034345136999999859e+00,1.049703962000000068e+01,-9.657502499999999490e-02,-1.414657231000000071e+00,1.506036850999999954e+00
2.000000000000000000e+00,5.985000000000000320e+00,3.199868080999999975e+00,1.772757495000000016e+00,1.884835747999999978e+00,-5.573187800000000136e-01,-6.219176299999999713e-02,1.087164482999999926e+01,5.526277969999999762e-01,-6.525250849999999492e-01,2.914240636999999978e+01
1.000000000000000000e+00,1.306999999999999940e+00,1.356152009999999963e+00,2.062244910000000098e-01,1.890188114999999947e+00,-3.975725829999999794e-01,-2.073332023999999940e+00,1.173424351999999971e+01,9.929269670000000492e-01,2.861231859999999738e-01,7.023783399999999899e-02
1.000000000000000000e+00,2.275999999999999801e+00,2.090608127999999954e+00,6.136971169999999587e-01,1.890341293999999950e+00,-1.229778304000000100e+00,-2.645211579999999785e-01,9.724885184999999765e+00,9.384008120000000286e-01,-1.897719476000000016e+00,3.434150374000000117e+00
1.000000000000000000e+00,6.720000000000000417e-01,1.041359326999999890e+00,1.205945199999999939e+00,1.901769052999999987e+00,-8.127230149999999931e-01,5.355045830000000340e-01,1.303158366000000079e+01,7.746429030000000493e-01,1.675640090000000137e-01,8.745435950000000069e-01
1.000000000000000000e+00,3.240000000000000102e-01,9.778551559999999476e-01,1.714963900999999957e+00,1.904489408999999966e+00,-4.318000160000000087e-01,1.439275080000000095e-01,8.290451543999999728e+00,5.770534539999999657e-01,-8.412492430000000354e-01,4.895786429999999800e-01
1.000000000000000000e+00,1.483999999999999986e+00,2.496255174999999937e+00,4.752636969000000100e+00,1.904497396000000009e+00,-1.433159070000000090e+00,1.965842599999999968e-02,1.323137097999999945e+01,-2.102391080000000079e-01,-2.036263789999999962e-01,4.180885180000000201e-01
1.000000000000000000e+00,2.599999999999999881e-02,2.876568958000000009e+00,5.723154509999999640e+00,1.907911002000000078e+00,-1.701573349000000013e+00,-2.921623622999999892e+00,9.560252151000000254e+00,-9.281809400000000376e-02,-1.982298263999999977e+00,2.342196248000000036e+00
2.000000000000000000e+00,2.561999999999999833e+00,3.441728791000000065e+00,1.565619397000000079e+00,1.937040287000000083e+00,-1.880895243999999966e+00,-3.124273791999999883e+00,1.066328919999999947e+01,6.387162819999999686e-01,-1.278507360999999953e+00,2.003046751999999842e+01
1.000000000000000000e+00,7.269999999999999796e-01,1.248158775999999914e+00,3.956537158000000165e+00,1.965104120999999981e+00,2.604048520000000200e-01,-8.073228599999999755e-01,1.067559220000000053e+01,-1.839203080000000046e-01,-5.707777800000000262e-02,6.845602120999999762e+00
1.000000000000000000e+00,5.400000000000000355e-01,1.526414697999999959e+00,4.514426399999999617e+00,2.000156140000000082e+00,-1.222890564000000069e+00,-3.205307286000000033e+00,8.757664659999999657e+00,-2.171858020000000111e-01,-1.725699759000000055e+00,1.676224540000000041e-01
2.000000000000000000e+00,7.498999999999999666e+00,1.530997493000000098e+00,2.093647513000000071e+00,2.016126465000000145e+00,-9.590433579999999569e-01,-1.053003590000000100e+00,1.179401458999999974e+01,4.138227429999999929e-01,-1.023739699999999947e-01,2.053006149999999919e-01
1.000000000000000000e+00,2.117999999999999883e+00,2.427081198000000217e+00,7.738815310000000114e-01,2.023522600000000171e+00,-5.990179939999999981e-01,-1.643445368000000073e+00,1.056237591999999914e+01,9.031312310000000343e-01,-9.836075920000000306e-01,6.999109662999999593e+00
2.000000000000000000e+00,1.116999999999999993e+00,6.247166029999999814e+00,5.949579377000000058e+00,2.044824419999999865e+00,-1.763035350000000112e-01,4.461651189999999989e-01,1.191710890000000056e+01,-5.503788700000000061e-02,6.211387680000000078e-01,8.355192804999999723e+00
2.000000000000000000e+00,5.269000000000000128e+00,3.801569087999999930e+00,3.788628840000000109e-01,2.068547523999999971e+00,-2.276255308000000088e+00,-2.744220384000000124e+00,1.197462759999999982e+01,9.762482580000000354e-01,6.865563299999999369e-02,1.844820710000000119e+01
2.000000000000000000e+00,3.767999999999999794e+00,4.471176407999999824e+00,1.871194556999999925e+00,2.113885246000000162e+00,4.381861069999999914e-01,5.845441810000000515e-01,1.342318685000000045e+01,5.104860559999999658e-01,1.079144593999999957e+00,1.195093832000000056e+01
2.000000000000000000e+00,4.700000000000000178e+00,5.352186929000000148e+00,4.191928745000000234e+00,2.156088222999999804e+00,-1.442048771000000063e+00,1.516858207999999930e+00,1.124662260999999930e+01,-2.069668779999999930e-01,-7.433039190000000351e-01,2.804092769000000018e+01
1.000000000000000000e+00,1.038000000000000034e+00,1.354605421000000032e+00,4.109062234999999674e+00,2.170151874000000092e+00,-4.624250600000000266e-02,-2.415842315999999990e+00,9.892814800000000020e+00,-2.003991619999999918e-01,-9.386816850000000434e-01,9.477359370000000283e-01
1.000000000000000000e+00,5.030000000000000027e-01,3.633756248000000078e+00,1.694672578000000041e+00,2.209820634999999811e+00,-2.377883429999999798e+00,-2.373703593000000112e+00,1.084590593999999975e+01,5.855627549999999903e-01,-8.407154749999999899e-01,8.608457399999999704e-02
1.000000000000000000e+00,7.259999999999999787e-01,8.159596220000000510e-01,1.682109215000000102e+00,2.235222557999999804e+00,-8.507490939999999835e-01,6.168588879999999941e-01,1.070912204000000045e+01,5.908124790000000015e-01,-1.034325407000000085e+00,2.577333868000000194e+00
1.000000000000000000e+00,1.479000000000000092e+00,1.445345976000000032e+00,1.457847900000000009e-02,2.248733733999999984e+00,-2.059544402999999857e+00,-2.715381643000000178e+00,9.266226720000000583e+00,9.999645780000000483e-01,-1.870378416000000099e+00,8.338826000000000294e-01
1.000000000000000000e+00,1.650000000000000078e-01,7.808169010000000076e-01,1.862371097999999892e+00,2.274082482999999932e+00,-4.699844710000000148e-01,-2.308178235000000189e+00,1.157839339999999950e+01,5.142865340000000174e-01,9.750739499999999671e-02,4.320326053999999694e+00
2.000000000000000000e+00,5.192999999999999616e+00,4.526290055999999673e+00,2.078524623999999932e+00,2.278303702000000097e+00,-2.347144103999999842e+00,-1.249189166999999934e+00,1.327927316000000069e+01,4.204190019999999861e-01,4.298938199999999960e-02,2.516908499000000177e+01
2.000000000000000000e+00,2.064000000000000057e+00,7.203703645000000044e+00,1.959090892999999944e+00,2.281011334000000002e+00,-2.141005196000000055e+00,1.766590094999999971e+00,1.250064247999999978e+01,4.724416330000000275e-01,1.560524399999999867e-01,1.158276588000000018e+01
1.000000000000000000e+00,9.150000000000000355e-01,9.755022780000000004e-01,5.915453248000000386e+00,2.296655621000000203e+00,-5.877312110000000311e-01,3.126025600000000015e-02,1.302448515999999934e+01,-6.077303399999999661e-02,3.424135839999999931e-01,3.008580000000000170e-06
2.000000000000000000e+00,6.410000000000000142e-01,5.949936832999999758e+00,2.306022610000000028e-01,2.303107279999999868e+00,-2.360466436999999917e+00,-5.042597949999999551e-01,1.114047062000000032e+01,9.911606349999999566e-01,-5.596897699999999753e-01,6.477994990000000008e+00
1.000000000000000000e+00,3.699999999999999956e-01,3.783760647999999893e+00,2.182939659000000088e+00,2.308658104000000044e+00,-2.494290699000000000e+00,-1.042978289999999975e+00,1.373295921999999969e+01,3.749156730000000048e-01,-2.097458839999999936e-01,1.349420000000000033e-05
2.000000000000000000e+00,4.240000000000000213e+00,5.992357787000000435e+00,2.569221189999999932e+00,2.327352603000000020e+00,-1.454833175000000089e+00,-1.947885627000000008e+00,1.189712777000000088e+01,2.108137160000000121e-01,-2.089921809999999991e-01,1.671957842000000127e+01
1.000000000000000000e+00,3.980000000000000204e-01,1.778736349000000105e+00,4.457850065999999778e+00,2.351390655999999968e+00,-2.906070755000000005e+00,-3.400187939999999909e+00,1.226719776000000017e+01,-2.170955699999999877e-01,7.222300940000000447e-01,3.294549999999999822e-05
1.000000000000000000e+00,6.019999999999999796e-01,3.748771812999999842e+00,5.764433620000000147e+00,2.356980867999999951e+00,-1.013570469000000029e+00,-6.795206470000000332e-01,9.005204882999999327e+00,-8.600956699999999511e-02,-1.761988373999999968e+00,3.776374500000000134e-02
2.000000000000000000e+00,3.915000000000000036e+00,4.086159595999999894e+00,4.545148219999999850e-01,2.362480822999999841e+00,-2.776373437999999805e+00,-2.539876108000000077e+00,9.700866923999999614e+00,9.659232749999999701e-01,-1.319282982999999909e+00,1.547195375000000084e+01
2.000000000000000000e+00,4.259999999999999898e-01,6.768563992999999890e+00,5.064509597999999890e+00,2.454289731999999891e+00,-1.444155599999999949e-02,-1.816912921999999986e+00,1.111920422000000030e+01,-1.853374799999999989e-01,1.088741800000000010e-01,2.251732733999999958e+00
2.000000000000000000e+00,3.482000000000000206e+00,3.356318788999999914e+00,6.478808299999999631e-01,2.455189633999999899e+00,-1.155093976000000078e+00,-2.963597914000000166e+00,1.287051422999999950e+01,9.314953969999999472e-01,3.927085500000000035e-02,2.021846132999999934e+00
